2.0594e-01,-1.7038e-02,-6.7253e-02
2.0644e-01,-1.8294e-02,-6.9547e-02
2.0630e-01,-1.6117e-02,-6.9016e-02
1.8457e-01,-1.3948e-02,-4.9723e-02
1.8530e-01,-1.2954e-02,-5.0195e-02
1.8471e-01,-1.5295e-02,-5.1427e-02
1.8518e-01,-1.5471e-02,-5.2733e-02
1.8526e-01,-1.7900e-02,-5.2919e-02
1.8477e-01,-1.6656e-02,-5.0387e-02
1.8503e-01,-1.3048e-02,-4.8459e-02
1.8520e-01,-1.4920e-02,-4.8098e-02
1.8764e-01,-1.7918e-02,-5.5456e-02
1.8679e-01,-1.5770e-02,-5.4858e-02
1.8934e-01,-1.4369e-02,-5.5745e-02
1.8974e-01,-1.6022e-02,-5.6565e-02
1.8926e-01,-1.8138e-02,-5.5814e-02
1.9254e-01,-1.7910e-02,-5.5282e-02
1.9073e-01,-1.8521e-02,-5.5598e-02
1.9154e-01,-1.4896e-02,-5.7006e-02
1.9120e-01,-1.3753e-02,-5.5888e-02
1.9275e-01,-1.3793e-02,-5.5748e-02
1.9272e-01,-1.6173e-02,-5.6367e-02
1.8798e-01,1.5277e-02,-5.4575e-02
1.8864e-01,1.5272e-02,-5.5957e-02
1.8876e-01,1.3305e-02,-5.4829e-02
1.9002e-01,1.4581e-02,-5.6372e-02
1.9071e-01,1.2751e-02,-5.5223e-02
1.9188e-01,1.5081e-02,-5.6502e-02
1.9292e-01,1.3543e-02,-5.4894e-02
1.9461e-01,1.5329e-02,-5.5478e-02
1.9517e-01,1.3531e-02,-5.3258e-02
1.9272e-01,1.2560e-02,-5.3352e-02
1.9181e-01,1.2446e-02,-5.2246e-02
1.9110e-01,1.3539e-02,-5.0767e-02
1.9295e-01,1.3001e-02,-5.0049e-02
1.9499e-01,1.3088e-02,-4.9362e-02
1.9449e-01,1.3929e-02,-4.7607e-02
1.9429e-01,1.6100e-02,-4.6121e-02
1.9262e-01,1.5585e-02,-4.7370e-02
1.8983e-01,1.5932e-02,-4.9733e-02
1.8994e-01,1.2416e-02,-5.3259e-02
1.8875e-01,1.4365e-02,-5.2269e-02
1.8777e-01,1.6473e-02,-5.2313e-02
2.0561e-01,-5.2035e-03,-5.3626e-02
2.0379e-01,-7.9280e-03,-5.1691e-02
2.0178e-01,-5.1973e-03,-5.0210e-02
2.0449e-01,2.5510e-03,-5.2890e-02
2.0489e-01,-2.3880e-04,-5.3182e-02
2.0594e-01,6.0408e-03,-5.3718e-02
2.0323e-01,1.1999e-02,-5.0408e-02
2.0493e-01,1.5334e-02,-5.0939e-02
2.0166e-01,4.6710e-03,-5.0170e-02
1.9654e-01,1.3265e-02,-4.9696e-02
1.9793e-01,1.3839e-02,-5.0093e-02
1.9834e-01,1.4459e-02,-5.1086e-02
1.9641e-01,1.4515e-02,-5.3434e-02
1.9794e-01,1.6613e-02,-5.3393e-02
1.9930e-01,1.5269e-02,-5.0640e-02
1.9991e-01,1.6495e-02,-5.0229e-02
2.0088e-01,1.6128e-02,-4.7949e-02
2.0029e-01,1.0823e-02,-4.7742e-02
1.9971e-01,1.4716e-02,-4.8327e-02
1.9928e-01,1.3881e-02,-4.6635e-02
2.0082e-01,1.4157e-02,-4.7651e-02
1.9767e-01,1.4552e-02,-4.5734e-02
1.9774e-01,1.6912e-02,-4.5237e-02
1.9803e-01,1.5729e-02,-4.4656e-02
1.9611e-01,1.4867e-02,-4.5853e-02
1.9644e-01,1.6012e-02,-4.5378e-02
1.9820e-01,1.3249e-02,-4.4993e-02
1.9829e-01,1.3841e-02,-4.7619e-02
1.9669e-01,1.3680e-02,-4.7119e-02
1.9756e-01,9.2224e-03,-4.5032e-02
1.9628e-01,5.1587e-03,-4.4312e-02
2.0206e-01,1.5343e-02,-4.8460e-02
2.0067e-01,-8.5566e-03,-4.8620e-02
1.9940e-01,-2.6798e-03,-4.7921e-02
1.9794e-01,2.8458e-03,-4.6455e-02
1.9822e-01,-6.2735e-03,-4.6457e-02
1.9828e-01,-1.2270e-02,-4.5310e-02
1.9644e-01,-1.2718e-02,-4.5038e-02
1.9791e-01,-1.3280e-02,-4.5736e-02
1.9832e-01,-1.6212e-02,-4.5988e-02
1.9638e-01,-1.6842e-02,-4.3849e-02
1.9740e-01,-1.7167e-02,-4.5122e-02
1.9618e-01,-1.8797e-02,-4.6820e-02
1.9742e-01,-1.7364e-02,-4.8530e-02
1.9786e-01,-1.7233e-02,-4.6696e-02
1.9656e-01,-1.2567e-02,-4.7171e-02
1.9755e-01,-1.3756e-02,-4.7847e-02
1.9819e-01,-1.5473e-02,-4.7885e-02
2.0037e-01,-1.3484e-02,-4.7251e-02
2.0137e-01,-1.7097e-02,-4.7119e-02
1.9933e-01,-1.6562e-02,-4.5160e-02
1.9912e-01,-1.4542e-02,-4.6181e-02
2.0346e-01,-1.8505e-02,-4.8561e-02
2.0482e-01,-1.3220e-02,-5.1447e-02
2.0602e-01,-1.7994e-02,-5.1121e-02
1.9612e-01,-1.4819e-02,-5.1597e-02
1.9683e-01,-1.6394e-02,-5.0500e-02
2.0664e-01,-2.6194e-02,-4.8037e-02
2.0359e-01,-2.4654e-02,-4.6019e-02
2.0456e-01,-2.9212e-02,-4.4112e-02
2.0074e-01,-2.3155e-02,-4.3689e-02
1.9545e-01,-1.8636e-02,-5.0800e-02
1.9344e-01,-1.8919e-02,-5.3210e-02
1.9483e-01,-1.6486e-02,-5.3410e-02
1.9377e-01,-1.3094e-02,-5.3210e-02
1.9445e-01,-1.4469e-02,-5.4182e-02
1.9548e-01,-1.3492e-02,-5.1386e-02
1.9380e-01,-1.1939e-02,-4.9761e-02
1.9529e-01,-1.2459e-02,-4.9558e-02
1.9098e-01,-1.2130e-02,-5.1416e-02
1.9218e-01,-1.2825e-02,-5.3595e-02
1.9121e-01,-2.0762e-02,-5.3247e-02
1.9275e-01,-2.1336e-02,-5.0722e-02
1.9076e-01,-2.2904e-02,-4.9675e-02
1.9124e-01,-2.1855e-02,-4.8102e-02
1.9316e-01,-2.1316e-02,-4.8942e-02
1.9592e-01,-1.9140e-02,-4.8869e-02
1.9404e-01,-1.7539e-02,-4.4118e-02
1.9575e-01,-1.8516e-02,-4.5488e-02
1.9412e-01,-1.9350e-02,-4.5805e-02
1.9225e-01,-1.9915e-02,-4.6113e-02
1.9271e-01,-1.6217e-02,-4.3985e-02
1.9286e-01,-1.4550e-02,-4.4146e-02
1.9141e-01,-1.2691e-02,-4.5834e-02
1.9284e-01,-1.2069e-02,-4.6312e-02
1.9558e-01,-1.3700e-02,-4.3890e-02
1.9390e-01,-1.3066e-02,-4.4683e-02
1.9510e-01,-1.1981e-02,-4.6882e-02
1.9204e-01,-1.1848e-02,-4.7806e-02
1.8732e-01,-1.5384e-02,-4.6506e-02
1.8677e-01,-1.3366e-02,-4.7082e-02
1.8756e-01,-1.2417e-02,-4.7689e-02
1.8827e-01,-1.4674e-02,-4.5921e-02
1.9038e-01,-1.3674e-02,-4.5380e-02
1.9064e-01,-1.9082e-02,-4.6117e-02
1.9021e-01,-1.6631e-02,-4.5098e-02
1.8670e-01,-1.7067e-02,-4.7541e-02
1.8576e-01,-1.7537e-02,-4.8814e-02
1.8709e-01,-2.0561e-02,-4.9007e-02
1.8827e-01,-2.1510e-02,-4.8699e-02
1.8823e-01,-1.8192e-02,-4.6840e-02
1.8976e-01,-2.1985e-02,-4.8363e-02
1.8870e-01,-2.2862e-02,-5.1563e-02
1.8988e-01,-2.2469e-02,-5.2024e-02
1.8833e-01,-2.0456e-02,-5.4132e-02
1.8970e-01,-1.3051e-02,-5.3896e-02
1.8975e-01,-1.2035e-02,-4.9278e-02
1.8764e-01,-1.2295e-02,-5.0972e-02
1.8606e-01,-1.2347e-02,-4.9366e-02
1.8729e-01,-1.3025e-02,-5.2547e-02
1.8639e-01,-1.4230e-02,-5.3175e-02
1.8631e-01,-1.8779e-02,-5.4252e-02
1.8608e-01,-1.7172e-02,-5.4519e-02
1.8736e-01,-2.1229e-02,-5.2866e-02
1.8597e-01,-1.9728e-02,-5.1993e-02
1.8714e-01,-2.1712e-02,-5.0727e-02
1.8597e-01,-1.9344e-02,-5.0139e-02
1.8898e-01,-2.3353e-02,-4.9993e-02
2.0433e-01,-5.0390e-02,-1.5821e-02
2.0608e-01,-5.2922e-02,-1.1615e-02
2.0230e-01,-4.9428e-02,-1.2718e-02
2.0437e-01,-4.8493e-02,-2.0702e-02
2.0110e-01,-4.5927e-02,-1.9204e-02
1.9816e-01,-4.2622e-02,-1.9336e-02
1.9978e-01,-4.6046e-02,-1.5016e-02
1.9798e-01,-4.4837e-02,-1.2298e-02
1.9629e-01,-5.6922e-02,-4.0975e-03
1.9780e-01,-4.9838e-02,-2.5098e-03
1.9834e-01,-5.5253e-02,-2.7844e-03
1.9763e-01,-5.4003e-02,-3.7483e-03
1.9819e-01,-5.1456e-02,-3.0864e-03
1.9886e-01,-5.6034e-02,-9.5078e-04
1.9973e-01,-5.4954e-02,-3.8870e-05
1.9996e-01,-5.3967e-02,-1.1363e-03
1.9972e-01,-5.2869e-02,-2.2355e-03
1.9952e-01,-5.0192e-02,-1.9117e-03
2.0079e-01,-5.1708e-02,-8.6918e-04
2.0646e-01,-5.4430e-02,-3.3792e-03
2.0210e-01,-5.0855e-02,-3.8962e-04
2.0153e-01,-5.0288e-02,-1.8754e-03
2.0322e-01,-5.1737e-02,-3.4325e-03
2.0269e-01,-5.0645e-02,-7.9169e-03
2.0646e-01,-5.4024e-02,-7.7029e-03
2.0012e-01,-4.9302e-02,-2.1146e-03
1.9925e-01,-4.7951e-02,-2.0436e-03
2.0015e-01,-4.8615e-02,-4.5080e-03
1.9703e-01,-4.5180e-02,-4.7714e-03
1.9861e-01,-4.7920e-02,-2.6631e-04
